asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_prime,climate_pledge_friendly
B0B4V9YMPP,SAMSUNG Galaxy S22+ Plus 256GB Factory Unlocked SM-S906U1 Sky Blue (Renewed),$629.00,,USD,4.5,230,https://www.amazon.com/dp/B0B4V9YMPP,https://m.media-amazon.com/images/I/51g87xm8ZYL._AC_SX444_SY639_QL65_.jpg,,$629.00,False,True,True
B0B6997TLM,Samsung Galaxy A53 (5G) 128GB Unlocked - Black (Renewed),$210.00,,USD,3.6,115,https://www.amazon.com/dp/B0B6997TLM,https://m.media-amazon.com/images/I/61uAwNHHgaL._AC_SX444_SY639_QL65_.jpg,,$210.00,False,False,True
B07S4DP1HN,"SAMSUNG Galaxy J7 2018 (16GB) J737A - 5.5&quot; HD Display, Android 8.0, Octa-core 4G LTE AT&amp;T Smartphone (Renewed) (Black, ATT Locked)",$79.98,,USD,4,685,https://www.amazon.com/dp/B07S4DP1HN,https://m.media-amazon.com/images/I/410etQqwIJL._AC_SX444_SY639_QL65_.jpg,,$79.98,False,False,True
B09TY959LR,SAMSUNG Galaxy A01 SM-A015A (Renewed) (for GSM),$78.57,,USD,3.4,24,https://www.amazon.com/dp/B09TY959LR,https://m.media-amazon.com/images/I/31fhi7aW5lL._AC_SX348_SY500_QL65_.jpg,,$78.57,False,False,True
B0BDBSBBDX,"SAMSUNG Galaxy XCover6 Pro 5G | Rugged (IP68 Rated) Unlocked (Verizon, AT&amp;T, T-Mobile, US Cellular) | Dual Sim (1 Nano + 1 eSIM) | 128GB | US Version (2022 Model) | Black (SM-G736UZKEXAA)",$641.01,,USD,4,79,https://www.amazon.com/dp/B0BDBSBBDX,https://m.media-amazon.com/images/I/91kumpJW5hL._AC_SX444_SY639_QL65_.jpg,,$641.01,False,False,False
B07VQWHD3V,"Apple iPhone XR (128GB, White) [Locked] + Carrier Subscription",$469.28,$549.00,USD,4.2,84,https://www.amazon.com/dp/B07VQWHD3V,https://m.media-amazon.com/images/I/51PuFBgBK4L._AC_SX444_SY639_QL65_.jpg,,$469.28,False,True,True
B084GT5CBS,"Apple iPhone 11 [128GB, Black] + Carrier Subscription [Cricket Wireless]",$550.11,,USD,4.4,243,https://www.amazon.com/dp/B084GT5CBS,https://m.media-amazon.com/images/I/71iO2R+CLjL._AC_SX444_SY639_QL65_.jpg,,$550.11,False,True,True
B0B4GL65YQ,"SAM SUNG Galaxy A32 5G Supported | Boost Carrier Locked | (Boost Mobile Phones) Packaging | 4GB, 64GB Black (New) | Android Smartphone | Best Affordable Smart Phone |, 6 x 4 x 2 (Renewed)",,,,3.8,25,https://www.amazon.com/dp/B0B4GL65YQ,https://m.media-amazon.com/images/I/51U8Mcfg13L._AC_SX410_SY591_QL65_.jpg,,,False,False,True
B07YX7PXF5,Samsung A10e Verizon Black 32 GB (Renewed),$80.00,,USD,4.1,357,https://www.amazon.com/dp/B07YX7PXF5,https://m.media-amazon.com/images/I/71ZZtb5maFL._AC_SX444_SY639_QL65_.jpg,,$80.00,False,False,True
B0BCSZK2NG,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),$184.99,$199.99,USD,4.7,3224,https://www.amazon.com/dp/B0BCSZK2NG,https://m.media-amazon.com/images/I/61xHoVL2DUL._AC_SX444_SY639_QL65_.jpg,,$184.99,False,True,False
B09LKXHWCF,"iPhone 13 Mini, 128GB, Blue - Unlocked (Renewed)",$479.99,,USD,4.4,1876,https://www.amazon.com/dp/B09LKXHWCF,https://m.media-amazon.com/images/I/51ysOQMyoGL._AC_SX444_SY639_QL65_.jpg,,$479.99,False,False,True
B08QBRH9GP,Samsung Galaxy A51 SM-A516U 5G Fully Unlocked - 128GB - Prism Crush Black - (Renewed),$169.99,,USD,3.9,165,https://www.amazon.com/dp/B08QBRH9GP,https://m.media-amazon.com/images/I/81Mz+mHMdbL._AC_SX444_SY639_QL65_.jpg,,$169.99,False,True,True
B0CD4MSK9B,SAMSUNG Galaxy S7 | 32GB | Unlocked GSM 4G/LTE Smartphone (Renewed) (Black),$109.99,,USD,3.9,23,https://www.amazon.com/dp/B0CD4MSK9B,https://m.media-amazon.com/images/I/51LNPqfg8fL._AC_SX444_SY639_QL65_.jpg,,$109.99,False,False,True
B09R4LXD5H,Xiaomi Redmi Note 11S 4G Volte 128GB + 6GB Factory Unlocked 6.43&quot; Quad Camera 108MP Night Mode (NOT Verizon Sprint Boost Cricket At&amp;t) (w/Fast Car Charger Bundle) (Graphite Gray),$169.99,$179.99,USD,4.6,5801,https://www.amazon.com/dp/B09R4LXD5H,https://m.media-amazon.com/images/I/51UhkQTNxmL._AC_SX444_SY639_QL65_.jpg,,$169.99,False,True,False
B089HPTDK5,SAMSUNG Galaxy A50 A505U 64GB GSM Unlocked Smartphone - Black (Renewed),$125.00,,USD,4,330,https://www.amazon.com/dp/B089HPTDK5,https://m.media-amazon.com/images/I/71N3nJoPQ+L._AC_SX444_SY639_QL65_.jpg,,$125.00,False,False,True
B09R4LXD5H,Xiaomi Redmi Note 11S 4G Volte 128GB + 6GB Factory Unlocked 6.43&quot; Quad Camera 108MP Night Mode (NOT Verizon Sprint Boost Cricket At&amp;t) (w/Fast Car Charger Bundle) (Graphite Gray),$169.99,$179.99,USD,4.6,5801,https://www.amazon.com/dp/B09R4LXD5H,https://m.media-amazon.com/images/I/51UhkQTNxmL._AC_SX444_SY639_QL65_.jpg,,$169.99,False,True,False
B09SHYDC22,"Samsung Galaxy A53 5G (128GB, 6GB) 6.5&quot;, IP67 Water Resistant, Dual SIM GSM 4G Volte Unlocked (Not Verizon Boost At&amp;t Cricket) International Model A536E/DS (25W Charging Cube Bundle, Awesome Peachh)",,,,4.1,1010,https://www.amazon.com/dp/B09SHYDC22,https://m.media-amazon.com/images/I/81aCq5pLIOL._AC_SX444_SY639_QL65_.jpg,,,False,False,False
B08L5P8MRB,"Apple iPhone 12 (128GB, (Product) RED) [Locked] + Carrier Subscription",$751.61,$879.00,USD,4.2,134,https://www.amazon.com/dp/B08L5P8MRB,https://m.media-amazon.com/images/I/71E5zB1qbIL._AC_SX444_SY639_QL65_.jpg,,$751.61,False,True,True
B0B6997TLM,Samsung Galaxy A53 (5G) 128GB Unlocked - Black (Renewed),$210.00,,USD,3.6,115,https://www.amazon.com/dp/B0B6997TLM,https://m.media-amazon.com/images/I/61uAwNHHgaL._AC_SX444_SY639_QL65_.jpg,,$210.00,False,False,True
B089HPTDK5,SAMSUNG Galaxy A50 A505U 64GB GSM Unlocked Smartphone - Black (Renewed),$125.00,,USD,4,330,https://www.amazon.com/dp/B089HPTDK5,https://m.media-amazon.com/images/I/71N3nJoPQ+L._AC_SX444_SY639_QL65_.jpg,,$125.00,False,False,True
B09JFJ1Q5C,"Apple iPhone 12 Pro, 256GB, Gold - Unlocked (Renewed Premium)",$678.96,,USD,3.8,68,https://www.amazon.com/dp/B09JFJ1Q5C,https://m.media-amazon.com/images/I/71Z+1AAhT5L._AC_SX444_SY639_QL65_.jpg,,$678.96,False,True,True
B0C4L2P362,Xiaomi Poco F5 5G + 4G LTE 256GB + 12GB Global Version Unlocked 6.67&quot; 120Hz 64Mp Triple Camera (Tmobile Mint Tello Metro USA Market) + (w/Fast Car 51W Charger Bundle) (Black (Global)),$392.00,$499.00,USD,4.8,697,https://www.amazon.com/dp/B0C4L2P362,https://m.media-amazon.com/images/I/71gVs-SrQQL._AC_SX444_SY639_QL65_.jpg,,$392.00,False,True,False
B077568ZJ3,"Apple iPhone 8 Plus, US Version, 256GB, Gold - Unlocked (Renewed)",$237.00,,USD,4.4,26454,https://www.amazon.com/dp/B077568ZJ3,https://m.media-amazon.com/images/I/51m095zShrL._AC_SX444_SY639_QL65_.jpg,,$237.00,False,True,True
B0B2VSQP3Y,Xiaomi Redmi K50 Gaming 5G + 4G LTE (256GB + 12GB) (NOT Verizon AT&amp;T Cricket Straight Talk) NFC Triple Camera 6.67&quot; + (w/Fast Car Charger Bundle) (Electric Shadow),$499.00,,USD,4.5,322,https://www.amazon.com/dp/B0B2VSQP3Y,https://m.media-amazon.com/images/I/51KYgdB2IoL._AC_SX444_SY639_QL65_.jpg,,$499.00,False,False,False
B0845ZVJW3,"Samsung Galaxy Note 10+, 256GB, Aura Black - Fully Unlocked (Renewed)",$289.00,$309.99,USD,4.3,6071,https://www.amazon.com/dp/B0845ZVJW3,https://m.media-amazon.com/images/I/517MGkvMhXL._AC_SX444_SY639_QL65_.jpg,,$289.00,False,False,True
B00GS19754,"Samsung Galaxy S3 I747 16GB 4G LTE Unlocked GSM Android Smartphone - Marble White (International version, No Warranty)",,,,4,75,https://www.amazon.com/dp/B00GS19754,https://m.media-amazon.com/images/I/91EDXpbYCFL._AC_SX444_SY639_QL65_.jpg,,,False,False,False
B07ZRZLQ2S,Samsung Galaxy J7 J737V 16GB Verizon + GSM Unlocked Smartphone 2018 Edition - Black (Renewed),$69.95,,USD,3.7,15,https://www.amazon.com/dp/B07ZRZLQ2S,https://m.media-amazon.com/images/I/51Pz8ZES8KL._AC_SX444_SY639_QL65_.jpg,,$69.95,False,False,True
B0BLP46D6W,"SAMSUNG Galaxy S23+ Plus Cell Phone, Factory Unlocked Android Smartphone, 256GB, 50MP Camera, Night Mode, Long Battery Life, Adaptive Display, US Version, 2023, Green",$999.99,,USD,4.6,73,https://www.amazon.com/dp/B0BLP46D6W,https://m.media-amazon.com/images/I/71++2+4pHrL._AC_SX444_SY639_QL65_.jpg,,$999.99,False,False,False
B0BLP4J9RR,"SAMSUNG Galaxy S23+ Plus Cell Phone, Factory Unlocked Android Smartphone, 256GB, 50MP Camera, Night Mode, Long Battery Life, Adaptive Display, US Version, 2023, Phantom Black",$999.99,,USD,4.5,159,https://www.amazon.com/dp/B0BLP4J9RR,https://m.media-amazon.com/images/I/71wmNVsS9TL._AC_SX444_SY639_QL65_.jpg,,$999.99,False,True,False
B0BLNZVRK2,"SAMSUNG Galaxy S23+ Plus Cell Phone, Factory Unlocked Android Smartphone, 256GB, 50MP Camera, Night Mode, Long Battery Life, Adaptive Display, US Version, 2023, Lavender",$999.99,,USD,4.6,100,https://www.amazon.com/dp/B0BLNZVRK2,https://m.media-amazon.com/images/I/71LY9chfAKL._AC_SX444_SY639_QL65_.jpg,,$999.99,False,True,False
B08124P8MC,Apple iPod touch (256GB) - Pink (7th Gen) (Renewed),$399.99,$519.95,USD,4.1,23,https://www.amazon.com/dp/B08124P8MC,https://m.media-amazon.com/images/I/815uXhGZihS._AC_SX444_SY639_QL65_.jpg,,$399.99,False,True,False
B0C63689JH,"SAMSUNG Galaxy Z Fold 5 Cell Phone, Factory Unlocked Android Smartphone, 512GB, Big 7.6” Screen for Streaming, Gaming, Dual App View, One-Hand Control, Hands-Free Use, US Version, 2023, Icy Blue","$1,619.99","$1,919.99",USD,4.1,8,https://www.amazon.com/dp/B0C63689JH,https://m.media-amazon.com/images/I/61LyIe34PVL._AC_SX444_SY639_QL65_.jpg,,"$1,619.99",False,True,False
B0C63H2MDL,"SAMSUNG Galaxy Z Fold 5 Cell Phone, Factory Unlocked Android Smartphone, 256GB , Big 7.6” Screen for Streaming, Gaming, Dual App View, One-Hand Control, Hands-Free Use, US Version, 2023,Phantom Black","$1,499.99","$1,799.99",USD,4.7,18,https://www.amazon.com/dp/B0C63H2MDL,https://m.media-amazon.com/images/I/61A1RYHuSHL._AC_SX444_SY639_QL65_.jpg,,"$1,499.99",False,True,False
B0BLP25C33,"SAMSUNG Galaxy S23 Cell Phone, Factory Unlocked Android Smartphone, 128GB, 50MP Camera, Night Mode, Long Battery Life, Adaptive Display, US Version, 2023, Green",$799.99,,USD,4.5,78,https://www.amazon.com/dp/B0BLP25C33,https://m.media-amazon.com/images/I/71Tt0M+HClL._AC_SX444_SY639_QL65_.jpg,,$799.99,False,True,False
B0BLP46D6W,"SAMSUNG Galaxy S23+ Plus Cell Phone, Factory Unlocked Android Smartphone, 256GB, 50MP Camera, Night Mode, Long Battery Life, Adaptive Display, US Version, 2023, Green",$999.99,,USD,4.6,73,https://www.amazon.com/dp/B0BLP46D6W,https://m.media-amazon.com/images/I/71++2+4pHrL._AC_SX444_SY639_QL65_.jpg,,$999.99,False,False,False
